src_ip,dst_ip,txid,timestamp,source_wallet,destination_wallet,src_country,dst_country,src_asn,dst_asn
10.11.10.6,10.13.20.5,TX10003917,2026-06-17 05:47:00,W001225,W000007,IN,CA,AS4755,AS577
10.15.30.6,10.12.30.1,TX10009020,2026-06-17 06:10:00,W002302,W001006,NL,SG,AS1136,AS4657
10.13.10.6,10.15.20.4,TX10000211,2026-06-17 06:14:00,W001004,W000842,DE,IN,AS3320,AS55836
10.12.10.2,10.13.20.1,TX10009521,2026-06-17 06:19:00,W001909,W000545,GB,US,AS5089,AS7922
10.14.10.7,10.14.20.3,TX10002951,2026-06-17 06:44:00,W001050,W001526,IN,SG,AS55836,AS9506
10.11.30.2,10.12.20.8,TX10004328,2026-06-17 06:47:00,W000601,W002429,DE,DE,AS6805,AS6805
10.13.10.6,10.15.20.3,TX10008888,2026-06-17 07:11:00,W001147,W000079,US,IN,AS7922,AS45609
10.14.20.2,10.15.20.6,TX10008723,2026-06-17 07:14:00,W000325,W001967,IN,IN,AS4755,AS45609
10.12.20.8,10.15.10.1,TX10005284,2026-06-17 07:16:00,W001836,W000819,IN,AU,AS4755,AS1221
10.12.30.3,10.12.30.3,TX10005343,2026-06-17 08:16:00,W001068,W000129,DE,IN,AS3320,AS45609
10.15.30.3,10.12.20.2,TX10007525,2026-06-17 08:26:00,W001630,W000296,AU,NL,AS4804,AS6830
10.12.30.8,10.15.20.6,TX10004069,2026-06-17 09:06:00,W000484,W001800,IN,CA,AS55836,AS812
10.15.10.6,10.15.30.4,TX10009584,2026-06-17 09:07:00,W000822,W001944,GB,DE,AS2856,AS3320
10.13.10.6,10.13.20.3,TX10005346,2026-06-17 10:03:00,W000854,W001944,US,DE,AS7922,AS6805
10.15.10.5,10.13.20.7,TX10008768,2026-06-17 11:42:00,W001772,W000763,IN,US,AS55836,AS7922
10.14.30.4,10.12.20.6,TX10004913,2026-06-17 11:50:00,W000395,W001416,US,SG,AS7922,AS4657
10.15.30.5,10.15.30.4,TX10001713,2026-06-17 13:21:00,W001909,W001498,US,DE,AS7018,AS6805
10.14.20.4,10.13.20.8,TX10007422,2026-06-17 13:40:00,W001172,W002365,US,NL,AS7018,AS1136
10.12.20.2,10.14.10.7,TX10000457,2026-06-17 14:14:00,W000003,W000678,US,IN,AS7018,AS45609
10.13.30.5,10.13.10.4,TX10005026,2026-06-17 14:39:00,W000768,W000362,DE,AU,AS3320,AS4804
10.15.20.4,10.13.30.6,TX10007136,2026-06-17 14:40:00,W001919,W000554,GB,US,AS2856,AS7018
10.12.30.6,10.12.20.7,TX10005229,2026-06-17 14:53:00,W002390,W000020,AU,DE,AS4804,AS6805
10.13.20.6,10.13.10.7,TX10000909,2026-06-17 14:57:00,W000031,W002302,GB,NL,AS2856,AS6830
10.13.30.6,10.14.20.1,TX10004498,2026-06-17 16:03:00,W002428,W000658,SG,DE,AS4657,AS6805
10.11.20.7,10.14.10.8,TX10006960,2026-06-17 17:01:00,W001893,W001868,AU,NL,AS1221,AS6830
10.12.20.6,10.14.30.1,TX10008691,2026-06-17 17:12:00,W000983,W002094,US,NL,AS7922,AS1136
10.14.20.8,10.15.10.8,TX10000124,2026-06-17 17:35:00,W001305,W000169,IN,CA,AS45609,AS577
10.11.10.8,10.14.30.2,TX10004588,2026-06-17 17:54:00,W000555,W001758,CA,CA,AS577,AS577
10.14.30.5,10.11.20.8,TX10009149,2026-06-17 18:27:00,W000853,W000355,IN,IN,AS4755,AS55836
10.13.10.4,10.11.20.6,TX10005601,2026-06-17 18:31:00,W000313,W001766,US,DE,AS15169,AS3320
10.12.20.6,10.12.10.4,TX10002741,2026-06-17 18:51:00,W000802,W001935,DE,IN,AS3320,AS45609
10.13.10.6,10.12.10.4,TX10000765,2026-06-17 19:08:00,W000010,W000900,US,NL,AS7922,AS1136
10.14.30.1,10.12.20.2,TX10005064,2026-06-17 19:55:00,W001632,W002281,SG,GB,AS9506,AS5089
10.11.20.1,10.13.30.5,TX10001185,2026-06-17 20:03:00,W001111,W002055,IN,IN,AS45609,AS55836
10.13.10.1,10.15.20.8,TX10004667,2026-06-17 20:07:00,W000617,W001906,IN,CA,AS4755,AS577
10.12.30.2,10.11.30.3,TX10008133,2026-06-17 20:18:00,W000499,W000090,IN,US,AS4755,AS7018
10.15.30.2,10.11.10.7,TX10000505,2026-06-17 20:28:00,W000016,W000308,US,SG,AS15169,AS4657
10.11.10.1,10.11.20.3,TX10005783,2026-06-17 20:38:00,W001900,W001404,SG,AU,AS9506,AS1221
10.11.10.6,10.15.20.8,TX10008265,2026-06-17 20:44:00,W001980,W001196,GB,NL,AS2856,AS6830
10.14.20.6,10.12.20.5,TX10004777,2026-06-17 20:47:00,W001863,W000428,SG,IN,AS4657,AS45609
10.14.20.6,10.14.30.7,TX10007249,2026-06-17 21:13:00,W000220,W002149,IN,NL,AS45609,AS6830
10.15.30.3,10.12.30.6,TX10008826,2026-06-17 21:17:00,W002057,W001547,GB,AU,AS2856,AS1221
10.11.10.6,10.13.20.6,TX10002521,2026-06-17 21:22:00,W001010,W000903,CA,GB,AS577,AS2856
10.11.30.3,10.15.10.5,TX10008289,2026-06-17 21:38:00,W000107,W000073,DE,US,AS3320,AS7018
10.15.10.8,10.14.30.5,TX10002909,2026-06-17 22:44:00,W001121,W000557,SG,US,AS4657,AS15169
10.11.20.5,10.12.10.2,TX10002953,2026-06-17 22:46:00,W001209,W000337,DE,DE,AS3320,AS6805
10.14.30.6,10.15.30.1,TX10005591,2026-06-17 22:49:00,W000713,W000403,NL,DE,AS6830,AS6805
10.11.10.1,10.15.10.1,TX10001479,2026-06-17 23:24:00,W000869,W002109,GB,CA,AS2856,AS577
10.13.10.2,10.14.20.3,TX10004363,2026-06-17 23:33:00,W002454,W001207,AU,CA,AS4804,AS577
10.12.10.7,10.13.20.1,TX10003680,2026-06-17 23:42:00,W000722,W001895,CA,SG,AS577,AS4657
10.15.20.2,10.13.30.2,TX10000964,2026-06-17 23:46:00,W001386,W000845,CA,IN,AS812,AS4755
10.14.20.6,10.14.30.2,TX10001042,2026-06-18 00:08:00,W000028,W000779,US,CA,AS7018,AS812
10.12.20.5,10.14.10.3,TX10004740,2026-06-18 00:08:00,W001247,W000139,US,AU,AS15169,AS1221
10.15.30.6,10.14.10.3,TX10007245,2026-06-18 01:09:00,W000515,W002105,IN,IN,AS45609,AS45609
10.14.30.5,10.11.30.6,TX10001444,2026-06-18 02:49:00,W000363,W000621,US,IN,AS7922,AS55836
10.11.20.2,10.14.10.8,TX10004672,2026-06-18 03:05:00,W000475,W000012,IN,NL,AS45609,AS6830
10.11.30.7,10.11.10.2,TX10009180,2026-06-18 03:11:00,W001686,W002052,IN,IN,AS45609,AS4755
10.11.30.4,10.11.30.1,TX10007830,2026-06-18 03:23:00,W001591,W001674,IN,DE,AS55836,AS3320
10.15.10.6,10.11.30.3,TX10001096,2026-06-18 03:26:00,W000885,W002462,US,GB,AS15169,AS2856
10.15.30.1,10.15.20.3,TX10005014,2026-06-18 03:37:00,W002301,W001964,IN,DE,AS45609,AS6805
10.13.20.5,10.13.20.4,TX10006108,2026-06-18 04:02:00,W000147,W001974,US,CA,AS7018,AS577
10.13.10.6,10.14.20.5,TX10009129,2026-06-18 04:41:00,W000971,W001658,SG,AU,AS9506,AS1221
10.15.20.5,10.15.30.5,TX10007822,2026-06-18 04:53:00,W002135,W000846,US,GB,AS7018,AS5089
10.13.20.7,10.11.30.8,TX10003565,2026-06-18 04:55:00,W002024,W000995,IN,US,AS45609,AS7922
10.15.10.4,10.13.30.8,TX10008438,2026-06-18 04:59:00,W000704,W000618,AU,CA,AS1221,AS812
10.15.20.4,10.14.30.5,TX10000326,2026-06-18 05:51:00,W000018,W000962,GB,SG,AS2856,AS4657
10.12.30.1,10.15.30.2,TX10003579,2026-06-18 06:20:00,W000829,W001789,US,NL,AS7018,AS1136
10.15.20.3,10.12.20.2,TX10007950,2026-06-18 07:32:00,W001813,W002315,IN,GB,AS55836,AS5089
10.14.10.8,10.13.30.8,TX10009418,2026-06-18 07:42:00,W002248,W000935,US,AU,AS7922,AS4804
10.15.10.1,10.11.10.7,TX10001563,2026-06-18 08:11:00,W001462,W001811,CA,CA,AS812,AS577
10.15.20.5,10.14.30.1,TX10000280,2026-06-18 08:19:00,W002172,W001078,CA,US,AS577,AS15169
10.14.10.8,10.12.30.1,TX10005913,2026-06-18 08:28:00,W002185,W002184,IN,SG,AS45609,AS9506
10.15.30.7,10.15.20.6,TX10009781,2026-06-18 09:55:00,W000014,W001591,SG,IN,AS9506,AS55836
10.11.20.4,10.11.20.6,TX10009277,2026-06-18 10:00:00,W001655,W001278,SG,US,AS9506,AS7018
10.14.10.3,10.11.30.7,TX10000718,2026-06-18 10:05:00,W000020,W001172,AU,CA,AS4804,AS577
10.14.20.6,10.14.30.2,TX10008919,2026-06-18 10:42:00,W000260,W001511,IN,DE,AS45609,AS3320
10.15.10.6,10.15.10.5,TX10009769,2026-06-18 10:43:00,W002482,W002237,CA,AU,AS812,AS1221
10.14.30.8,10.13.20.7,TX10004752,2026-06-18 11:55:00,W000767,W000212,IN,CA,AS45609,AS812
10.11.10.2,10.12.30.4,TX10009065,2026-06-18 12:34:00,W000849,W001166,IN,NL,AS55836,AS6830
10.13.30.2,10.12.20.4,TX10007993,2026-06-18 13:33:00,W002306,W002228,US,AU,AS15169,AS4804
10.14.10.3,10.14.10.7,TX10007556,2026-06-18 14:06:00,W001814,W001839,US,SG,AS7018,AS4657
10.11.20.2,10.12.30.8,TX10006643,2026-06-18 14:07:00,W002409,W000714,AU,AU,AS1221,AS4804
10.14.30.7,10.15.10.1,TX10005741,2026-06-18 14:11:00,W001438,W002029,GB,AU,AS2856,AS4804
10.13.20.8,10.13.30.3,TX10007801,2026-06-18 14:13:00,W000570,W002324,CA,NL,AS577,AS1136
10.12.20.5,10.13.30.1,TX10002014,2026-06-18 15:30:00,W001571,W000443,NL,GB,AS6830,AS5089
10.12.10.7,10.11.20.6,TX10007025,2026-06-18 16:05:00,W000708,W000321,US,SG,AS15169,AS4657
10.12.20.3,10.15.30.5,TX10006397,2026-06-18 16:14:00,W002418,W001168,SG,GB,AS9506,AS2856
10.11.20.1,10.15.10.4,TX10004617,2026-06-18 17:18:00,W001098,W000541,IN,CA,AS45609,AS577
10.13.20.3,10.14.10.3,TX10002595,2026-06-18 17:56:00,W001635,W002391,IN,NL,AS45609,AS6830
10.14.10.2,10.12.20.2,TX10008291,2026-06-18 18:00:00,W000862,W001065,SG,NL,AS4657,AS1136
10.15.20.8,10.14.30.8,TX10006240,2026-06-18 18:01:00,W002066,W002358,CA,SG,AS812,AS4657
10.12.20.8,10.11.20.3,TX10007905,2026-06-18 18:51:00,W000810,W002444,IN,IN,AS4755,AS55836
10.13.20.4,10.11.20.3,TX10000665,2026-06-18 18:59:00,W000044,W000335,SG,CA,AS4657,AS577
10.13.20.2,10.15.10.7,TX10005336,2026-06-18 19:02:00,W001396,W000098,IN,US,AS55836,AS7922
10.12.10.3,10.15.10.4,TX10004654,2026-06-18 19:15:00,W000572,W002464,US,NL,AS7922,AS1136
10.15.30.4,10.13.10.5,TX10004906,2026-06-18 19:25:00,W001487,W000245,DE,SG,AS3320,AS9506
10.11.20.8,10.11.20.6,TX10004988,2026-06-18 19:30:00,W001416,W000519,CA,US,AS577,AS15169
10.15.30.2,10.13.30.7,TX10001354,2026-06-18 19:38:00,W001368,W000605,US,DE,AS7018,AS6805
10.15.30.3,10.12.30.1,TX10005138,2026-06-18 19:41:00,W000321,W001229,US,AU,AS7922,AS1221
10.14.20.8,10.14.30.6,TX10009433,2026-06-18 19:41:00,W000846,W002315,US,NL,AS15169,AS1136
10.14.10.5,10.14.30.4,TX10008725,2026-06-18 20:16:00,W001198,W001233,GB,CA,AS2856,AS577
10.12.20.4,10.15.20.7,TX10008575,2026-06-18 20:43:00,W000477,W000305,CA,DE,AS812,AS6805
10.15.10.8,10.11.10.6,TX10000735,2026-06-18 20:43:00,W000049,W000205,US,DE,AS15169,AS6805
10.15.20.3,10.15.30.3,TX10005549,2026-06-18 21:21:00,W001467,W000307,IN,IN,AS55836,AS45609
10.14.30.8,10.15.20.3,TX10002837,2026-06-18 22:05:00,W001947,W001138,IN,DE,AS45609,AS3320
10.12.20.5,10.12.30.3,TX10001047,2026-06-18 22:17:00,W000353,W002069,DE,AU,AS3320,AS1221
10.14.20.1,10.14.10.3,TX10002138,2026-06-18 22:37:00,W000511,W002323,NL,NL,AS6830,AS6830
10.12.20.4,10.12.30.2,TX10000713,2026-06-18 22:52:00,W000048,W002184,NL,IN,AS6830,AS45609
10.12.10.4,10.12.20.6,TX10001924,2026-06-18 23:04:00,W001106,W002237,IN,CA,AS45609,AS812
10.14.30.8,10.15.10.6,TX10004742,2026-06-18 23:24:00,W001373,W000670,IN,GB,AS45609,AS5089
10.14.20.7,10.14.20.1,TX10009552,2026-06-18 23:33:00,W000708,W002270,CA,IN,AS577,AS55836
10.12.10.6,10.13.20.7,TX10003963,2026-06-18 23:44:00,W001755,W000065,NL,GB,AS6830,AS2856
10.12.10.8,10.11.30.7,TX10005853,2026-06-19 00:05:00,W001257,W000139,IN,AU,AS45609,AS1221
10.13.20.8,10.14.30.7,TX10002959,2026-06-19 00:07:00,W002260,W001051,DE,AU,AS6805,AS1221
10.15.20.7,10.14.30.6,TX10003007,2026-06-19 00:18:00,W001445,W000587,DE,US,AS6805,AS15169
10.14.10.8,10.14.10.6,TX10006669,2026-06-19 00:31:00,W001741,W002385,US,SG,AS15169,AS9506
10.12.30.2,10.11.10.8,TX10008145,2026-06-19 00:46:00,W002234,W001983,IN,SG,AS45609,AS4657
10.13.10.7,10.12.20.5,TX10002432,2026-06-19 00:56:00,W001244,W000546,IN,SG,AS4755,AS9506
10.11.20.2,10.12.20.4,TX10004964,2026-06-19 01:15:00,W000443,W001698,SG,SG,AS9506,AS4657
10.14.10.5,10.11.30.8,TX10009900,2026-06-19 01:26:00,W002341,W001351,NL,AU,AS1136,AS1221
10.13.30.7,10.13.10.7,TX10009991,2026-06-19 01:56:00,W002489,W000454,NL,GB,AS6830,AS5089
10.14.30.1,10.11.30.2,TX10003236,2026-06-19 02:17:00,W000963,W000812,GB,CA,AS2856,AS577
10.14.30.4,10.12.20.1,TX10008254,2026-06-19 02:27:00,W000669,W001758,US,US,AS7018,AS7922
10.15.10.2,10.14.10.8,TX10002403,2026-06-19 02:32:00,W001172,W002329,IN,SG,AS55836,AS9506
10.13.30.3,10.12.20.5,TX10003835,2026-06-19 02:52:00,W001108,W000468,US,CA,AS7018,AS577
10.14.30.1,10.11.10.7,TX10000605,2026-06-19 02:54:00,W000048,W000407,IN,GB,AS45609,AS2856
10.12.20.4,10.12.20.2,TX10002109,2026-06-19 03:21:00,W001644,W000516,CA,CA,AS812,AS577
10.14.20.7,10.12.10.1,TX10004815,2026-06-19 03:36:00,W002291,W002182,IN,IN,AS4755,AS55836
10.13.10.2,10.13.30.4,TX10005887,2026-06-19 04:09:00,W001020,W001317,GB,NL,AS5089,AS6830
10.11.10.4,10.11.30.2,TX10007773,2026-06-19 04:13:00,W001414,W000662,IN,US,AS4755,AS7018
10.11.30.8,10.14.30.1,TX10002825,2026-06-19 04:17:00,W001353,W000070,DE,NL,AS3320,AS1136
10.11.20.6,10.13.10.6,TX10007494,2026-06-19 04:19:00,W001478,W000882,US,SG,AS7922,AS4657
10.15.10.7,10.15.20.7,TX10005608,2026-06-19 04:21:00,W002113,W001327,NL,CA,AS6830,AS577
10.15.20.7,10.15.20.6,TX10004978,2026-06-19 04:27:00,W000275,W000671,US,GB,AS15169,AS2856
10.14.30.6,10.11.20.4,TX10003966,2026-06-19 04:33:00,W000685,W001347,US,CA,AS7922,AS577
10.12.10.3,10.14.20.5,TX10000706,2026-06-19 05:02:00,W000033,W001152,SG,DE,AS4657,AS6805
10.11.10.3,10.11.20.2,TX10000016,2026-06-19 05:03:00,W002053,W002377,SG,NL,AS4657,AS1136
10.14.10.5,10.13.20.7,TX10007289,2026-06-19 06:10:00,W000346,W000115,DE,SG,AS3320,AS4657
10.13.10.3,10.13.10.4,TX10000420,2026-06-19 07:02:00,W002016,W001442,SG,IN,AS9506,AS45609
10.12.20.6,10.13.20.2,TX10009625,2026-06-19 07:26:00,W000345,W001812,IN,GB,AS4755,AS2856
10.11.30.6,10.13.30.1,TX10000486,2026-06-19 07:35:00,W000011,W002229,IN,NL,AS55836,AS1136
10.15.10.7,10.14.30.7,TX10003220,2026-06-19 08:43:00,W001925,W000967,AU,DE,AS4804,AS3320
10.13.30.1,10.12.30.2,TX10003028,2026-06-19 09:03:00,W000222,W001805,NL,DE,AS6830,AS3320
10.12.10.8,10.15.20.2,TX10006358,2026-06-19 10:06:00,W001108,W002172,US,AU,AS7922,AS4804
10.15.30.6,10.14.20.2,TX10004302,2026-06-19 10:33:00,W001530,W000969,DE,DE,AS3320,AS6805
10.13.20.8,10.13.10.8,TX10009710,2026-06-19 10:35:00,W000789,W002108,US,DE,AS15169,AS3320
10.15.30.6,10.14.20.8,TX10004455,2026-06-19 11:19:00,W000981,W000429,NL,CA,AS6830,AS812
10.12.20.8,10.12.20.7,TX10006651,2026-06-19 11:22:00,W001880,W001689,IN,CA,AS4755,AS812
10.13.30.7,10.11.10.1,TX10003078,2026-06-19 11:41:00,W000512,W001724,IN,DE,AS45609,AS3320
10.13.10.1,10.12.30.6,TX10003744,2026-06-19 11:50:00,W000648,W002090,US,DE,AS15169,AS6805
10.15.10.5,10.13.30.4,TX10004592,2026-06-19 11:57:00,W002284,W000735,DE,SG,AS6805,AS4657
10.13.20.1,10.11.30.3,TX10002824,2026-06-19 12:11:00,W000126,W000353,NL,DE,AS1136,AS3320
10.12.20.8,10.15.10.4,TX10007698,2026-06-19 13:31:00,W000950,W000034,DE,CA,AS6805,AS577
10.11.30.3,10.11.10.7,TX10007860,2026-06-19 13:50:00,W001955,W001764,IN,AU,AS4755,AS4804
10.11.10.3,10.13.20.1,TX10004585,2026-06-19 14:35:00,W000238,W000810,AU,US,AS4804,AS15169
10.14.10.4,10.14.30.8,TX10007617,2026-06-19 14:43:00,W000483,W000382,AU,NL,AS1221,AS1136
10.14.30.5,10.12.20.3,TX10004265,2026-06-19 14:49:00,W001762,W001630,NL,IN,AS1136,AS45609
10.11.20.4,10.12.20.4,TX10005341,2026-06-19 15:00:00,W000806,W002328,DE,SG,AS6805,AS4657
10.15.10.8,10.12.30.8,TX10000629,2026-06-19 15:42:00,W000033,W001789,DE,US,AS3320,AS15169
10.11.30.2,10.11.20.5,TX10000729,2026-06-19 15:55:00,W000002,W002105,AU,CA,AS1221,AS577
10.11.30.5,10.14.10.4,TX10002810,2026-06-19 16:10:00,W000737,W001508,IN,CA,AS55836,AS812
10.15.10.3,10.15.10.7,TX10008376,2026-06-19 16:21:00,W001007,W000778,CA,CA,AS812,AS812
10.11.30.1,10.11.20.1,TX10000721,2026-06-19 16:25:00,W000015,W001912,SG,CA,AS9506,AS812
10.13.30.1,10.11.10.1,TX10008388,2026-06-19 17:11:00,W000120,W001324,AU,GB,AS1221,AS2856
10.15.10.8,10.15.30.2,TX10001064,2026-06-19 17:33:00,W001979,W001097,AU,NL,AS4804,AS6830
10.13.10.8,10.14.10.4,TX10003943,2026-06-19 17:56:00,W002423,W001914,IN,SG,AS45609,AS4657
10.11.30.8,10.11.30.3,TX10004142,2026-06-19 18:01:00,W001265,W001798,IN,NL,AS4755,AS1136
10.11.10.3,10.11.10.7,TX10001529,2026-06-19 18:46:00,W000038,W001900,CA,NL,AS812,AS6830
10.11.30.1,10.11.10.8,TX10002102,2026-06-19 19:55:00,W000785,W001077,NL,GB,AS6830,AS5089
10.12.20.4,10.13.20.7,TX10004969,2026-06-19 20:12:00,W000572,W001042,US,AU,AS15169,AS4804
10.12.30.8,10.13.30.7,TX10000222,2026-06-19 20:42:00,W000012,W000645,CA,IN,AS812,AS4755
10.11.30.6,10.14.20.1,TX10009886,2026-06-19 21:14:00,W001258,W000611,IN,US,AS55836,AS15169
10.12.10.4,10.14.20.7,TX10002310,2026-06-19 21:28:00,W002398,W002344,US,NL,AS7922,AS6830
10.12.20.5,10.14.10.4,TX10005499,2026-06-19 22:01:00,W001874,W001888,NL,NL,AS6830,AS1136
10.13.30.8,10.12.20.6,TX10008484,2026-06-19 23:12:00,W000346,W002293,AU,SG,AS1221,AS4657
10.15.20.4,10.13.20.2,TX10005746,2026-06-19 23:28:00,W001378,W002046,AU,US,AS4804,AS15169
10.14.30.7,10.11.10.1,TX10008576,2026-06-19 23:28:00,W000991,W001061,US,US,AS15169,AS7922
10.14.30.5,10.14.10.6,TX10002173,2026-06-20 00:41:00,W000357,W000538,SG,GB,AS4657,AS5089
10.14.20.8,10.15.20.4,TX10001993,2026-06-20 01:15:00,W001892,W000246,US,IN,AS7018,AS55836
10.15.30.2,10.12.20.2,TX10006026,2026-06-20 01:19:00,W000436,W000011,GB,IN,AS5089,AS45609
10.13.10.5,10.12.30.4,TX10008996,2026-06-20 02:15:00,W001144,W002403,IN,NL,AS45609,AS6830
10.11.10.1,10.15.10.7,TX10008531,2026-06-20 02:27:00,W001877,W002136,GB,IN,AS5089,AS4755
10.13.30.2,10.12.10.8,TX10004204,2026-06-20 03:59:00,W000206,W001187,US,NL,AS7922,AS6830
10.15.30.5,10.11.20.6,TX10005613,2026-06-20 04:34:00,W000010,W000445,IN,DE,AS4755,AS3320
10.12.20.6,10.12.30.5,TX10002332,2026-06-20 05:04:00,W001341,W000560,IN,CA,AS4755,AS812
10.14.20.5,10.13.30.7,TX10003811,2026-06-20 05:20:00,W000923,W000711,GB,DE,AS2856,AS6805
10.13.20.1,10.12.30.4,TX10006930,2026-06-20 06:35:00,W000840,W000445,NL,DE,AS6830,AS3320
10.12.10.5,10.12.20.5,TX10005510,2026-06-20 06:56:00,W000466,W000623,GB,DE,AS5089,AS6805
10.15.20.4,10.13.10.5,TX10003987,2026-06-20 07:52:00,W002117,W000233,SG,NL,AS4657,AS1136
10.11.20.8,10.11.10.7,TX10002607,2026-06-20 08:23:00,W001988,W001499,DE,SG,AS3320,AS9506
10.14.20.8,10.14.30.5,TX10009288,2026-06-20 08:58:00,W001544,W001413,DE,IN,AS6805,AS45609
10.15.20.1,10.13.20.3,TX10009570,2026-06-20 10:49:00,W000010,W001230,DE,CA,AS6805,AS812
10.12.30.4,10.11.30.7,TX10006314,2026-06-20 11:37:00,W001206,W002158,AU,AU,AS1221,AS1221
10.15.30.5,10.13.10.4,TX10002549,2026-06-20 11:44:00,W000846,W000020,AU,SG,AS1221,AS9506
10.13.20.8,10.15.20.4,TX10004857,2026-06-20 12:11:00,W001753,W001416,AU,DE,AS1221,AS3320
10.11.20.6,10.15.30.2,TX10005246,2026-06-20 12:14:00,W002074,W000885,IN,AU,AS4755,AS1221
10.12.10.6,10.13.20.3,TX10005822,2026-06-20 12:56:00,W001564,W000285,SG,AU,AS4657,AS4804
10.13.30.5,10.14.10.2,TX10009093,2026-06-20 14:38:00,W000180,W000723,IN,US,AS4755,AS7922
10.12.20.6,10.13.10.6,TX10008155,2026-06-20 15:01:00,W001231,W000201,US,CA,AS7018,AS812
10.14.10.7,10.15.10.5,TX10001098,2026-06-20 15:14:00,W000422,W001502,US,US,AS7018,AS7922
10.11.20.8,10.15.10.3,TX10001055,2026-06-20 15:26:00,W002055,W000982,US,NL,AS7018,AS6830
10.13.20.7,10.15.30.1,TX10006264,2026-06-20 16:29:00,W001371,W000737,IN,SG,AS4755,AS9506
10.15.10.3,10.13.30.3,TX10007672,2026-06-20 16:30:00,W002102,W000961,GB,CA,AS5089,AS577
10.11.30.7,10.11.10.4,TX10003149,2026-06-20 16:38:00,W001201,W001546,SG,SG,AS4657,AS4657
10.13.30.1,10.12.30.8,TX10004542,2026-06-20 17:20:00,W000360,W000287,US,IN,AS15169,AS55836
10.13.10.1,10.14.30.5,TX10003656,2026-06-20 17:34:00,W000119,W001618,IN,US,AS4755,AS7018
10.12.20.6,10.15.20.8,TX10002684,2026-06-20 18:01:00,W000678,W001357,US,DE,AS7922,AS6805
10.13.10.8,10.12.20.5,TX10007929,2026-06-20 18:06:00,W000244,W001056,IN,NL,AS55836,AS1136
10.14.30.5,10.13.10.7,TX10007050,2026-06-20 18:12:00,W001939,W001858,DE,IN,AS6805,AS4755
10.13.30.8,10.12.10.5,TX10003347,2026-06-20 18:25:00,W001140,W000844,US,GB,AS15169,AS5089
10.12.20.1,10.12.10.1,TX10009201,2026-06-20 18:56:00,W001898,W000638,US,AU,AS15169,AS4804
10.14.10.4,10.11.10.5,TX10000407,2026-06-20 20:40:00,W000029,W000005,DE,CA,AS3320,AS577
10.11.10.8,10.12.10.1,TX10007203,2026-06-20 20:59:00,W002265,W000366,CA,IN,AS812,AS4755
10.13.20.3,10.11.30.3,TX10008944,2026-06-20 21:00:00,W002306,W001031,SG,US,AS9506,AS7018
10.12.30.5,10.15.30.5,TX10000172,2026-06-20 21:06:00,W002268,W001681,GB,NL,AS5089,AS6830
10.12.20.3,10.13.20.7,TX10003677,2026-06-20 21:17:00,W001213,W001723,IN,DE,AS45609,AS6805
10.13.30.1,10.13.20.7,TX10004563,2026-06-20 23:02:00,W001286,W001134,IN,GB,AS4755,AS5089
10.11.10.2,10.11.20.8,TX10004641,2026-06-20 23:31:00,W000437,W002384,IN,CA,AS55836,AS577
10.12.30.5,10.13.10.6,TX10008738,2026-06-20 23:49:00,W000369,W001637,IN,GB,AS4755,AS2856
10.15.20.5,10.11.30.2,TX10008854,2026-06-20 23:54:00,W000297,W001138,US,IN,AS7922,AS45609
10.14.20.4,10.14.20.7,TX10008415,2026-06-21 01:15:00,W000159,W001143,IN,NL,AS55836,AS1136
10.12.30.3,10.14.10.7,TX10002974,2026-06-21 01:15:00,W001336,W001111,NL,IN,AS6830,AS55836
10.11.30.4,10.15.10.4,TX10000185,2026-06-21 01:30:00,W000028,W000317,NL,US,AS1136,AS7018
10.11.30.7,10.15.20.5,TX10008220,2026-06-21 02:02:00,W001066,W001434,AU,IN,AS4804,AS55836
10.14.10.3,10.13.20.1,TX10008938,2026-06-21 02:03:00,W001669,W002084,IN,CA,AS45609,AS577
10.11.20.2,10.12.20.6,TX10007057,2026-06-21 02:39:00,W002011,W001550,GB,GB,AS2856,AS2856
10.15.20.2,10.15.30.3,TX10007981,2026-06-21 02:47:00,W000089,W002011,IN,AU,AS4755,AS4804
10.14.20.4,10.15.20.2,TX10000322,2026-06-21 03:05:00,W000008,W002060,SG,GB,AS4657,AS2856
10.13.10.3,10.13.30.6,TX10001168,2026-06-21 03:19:00,W001275,W000189,IN,DE,AS55836,AS3320
10.13.10.7,10.15.20.4,TX10009585,2026-06-21 03:24:00,W000822,W001259,GB,US,AS5089,AS15169
10.11.30.4,10.13.30.6,TX10006860,2026-06-21 03:34:00,W000820,W001685,GB,US,AS5089,AS7018
10.14.10.2,10.11.20.6,TX10007362,2026-06-21 04:20:00,W002301,W000917,US,IN,AS7922,AS4755
10.14.20.1,10.11.30.2,TX10003721,2026-06-21 04:21:00,W002148,W000908,NL,NL,AS6830,AS6830
10.12.10.3,10.13.20.7,TX10002928,2026-06-21 04:34:00,W002470,W002414,NL,US,AS1136,AS7922
10.14.10.8,10.13.10.6,TX10005946,2026-06-21 04:53:00,W000310,W000377,DE,CA,AS3320,AS812
10.14.20.3,10.15.20.5,TX10007690,2026-06-21 04:53:00,W001309,W000362,IN,SG,AS55836,AS4657
10.14.30.5,10.15.30.2,TX10000748,2026-06-21 05:02:00,W001684,W001949,US,IN,AS7922,AS45609
10.15.20.4,10.13.20.5,TX10004811,2026-06-21 05:12:00,W000183,W000171,US,IN,AS7018,AS45609
