txid,timestamp,block_height,time_step,src_ip,dst_ip,src_port,dst_port,protocol,network_timestamp,connection_duration_sec,packet_count,bytes_transferred,src_country,dst_country,src_asn,dst_asn,input_addresses,output_addresses,input_amounts,output_amounts,total_input_amount_btc,total_output_amount_btc,fee_btc,num_inputs,num_outputs,script_type,source_wallet,destination_wallet,transaction_frequency_24h,avg_time_gap_min,wallet_degree,unique_ip_count,country_count,asn_count,ground_truth,scenario
TX10007690,2026-06-21 04:53:00,874605,171,10.14.20.3,10.15.20.5,18333,8333,TCP,2026-06-21 04:52:43,30.122,296,29196,IN,SG,AS55836,AS4657,W001309|W001476,W000362|W002104|W001562,0.043005|1.026378,0.214260|0.695865|0.156759,1.069383,1.066883,0.002499,2,3,P2WSH,W001309,W000362,2,116.055,7,1,2,2,synthetic_normal,normal
TX10000748,2026-06-21 05:02:00,874606,171,10.14.30.5,10.15.30.2,8333,8333,TCP,2026-06-21 05:01:51,9.833,4299,666074,US,IN,AS7922,AS45609,W001684|W000060|W002189|W001148|W001641,W001949|W002323|W001072|W000597|W000517|W000571|W001122|W000005,0.589587|0.158077|1.030112|4.219389|5.340570,2.790714|1.994389|1.191674|1.475737|0.702034|1.095080|0.583983|1.496350,11.337736,11.329961,0.007775,5,8,P2WPKH,W001684,W001949,219,1.941,126,7,6,7,synthetic_anomalous,high_frequency
TX10004811,2026-06-21 05:12:00,874607,171,10.15.20.4,10.13.20.5,8333,8333,TCP,2026-06-21 05:11:46,33.142,57,2869,US,IN,AS7018,AS45609,W000183|W001893|W000039,W000171|W001635|W000398,0.107320|0.109175|0.008551,0.002704|0.033999|0.185606,0.225046,0.222309,0.002737,3,3,P2WSH,W000183,W000171,3,67.681,9,1,2,1,synthetic_normal,normal
TX10001852,2026-06-21 05:18:00,874607,171,10.15.10.2,10.14.20.3,18333,8333,TCP,2026-06-21 05:17:44,71.602,361,4643,GB,CA,AS5089,AS812,W000487|W000159|W000196,W000201|W001712|W000899,0.389949|0.072698|1.606545,0.308596|0.394012|1.363019,2.069193,2.065626,0.003566,3,3,P2WPKH,W000487,W000201,2,34.764,16,4,1,2,synthetic_normal,normal
TX10007261,2026-06-21 05:23:00,874608,171,10.12.20.8,10.12.10.3,18333,8333,TCP,2026-06-21 05:22:54,58.711,103,55145,AU,NL,AS1221,AS1136,W001621,W000997,0.471104,0.468986,0.471104,0.468986,0.002118,1,1,P2SH,W001621,W000997,5,108.661,14,2,1,2,synthetic_normal,normal
TX10008621,2026-06-21 05:42:00,874610,171,10.14.30.1,10.15.20.5,18444,8333,TCP,2026-06-21 05:42:00,76.528,122,6355,DE,IN,AS6805,AS55836,W001215|W000775,W000568,1.140065|0.047710,1.184486,1.187775,1.184486,0.003289,2,1,P2SH,W001215,W000568,12,342.233,16,1,1,1,synthetic_normal,normal
TX10009983,2026-06-21 05:56:00,874611,171,10.11.20.1,10.13.20.6,8333,8333,TCP,2026-06-21 05:55:59,75.728,375,5915,IN,IN,AS4755,AS45609,W000025|W001003,W002016|W000844,0.020347|0.230799,0.142189|0.108438,0.251147,0.250627,0.00052,2,2,P2WPKH,W000025,W002016,7,313.904,2,4,1,2,synthetic_normal,normal
TX10003853,2026-06-21 06:13:00,874613,171,10.13.10.8,10.15.30.3,18444,8333,TCP,2026-06-21 06:12:57,34.125,393,42678,IN,GB,AS45609,AS2856,W001856|W001505,W000106,0.070423|0.146968,0.216800,0.217391,0.2168,0.000591,2,1,P2SH,W001856,W000106,2,82.46,5,4,1,2,synthetic_normal,normal
TX10006805,2026-06-21 06:37:00,874615,171,10.11.10.8,10.11.10.7,18333,8333,TCP,2026-06-21 06:36:56,28.941,60,24919,US,GB,AS15169,AS5089,W000214|W001937|W002044,W000708|W001122|W002008|W001415,0.175183|0.020783|0.143611,0.028865|0.072375|0.133981|0.102167,0.339576,0.337388,0.002188,3,4,P2PKH,W000214,W000708,5,100.82,7,1,1,2,synthetic_normal,normal
TX10007150,2026-06-21 06:54:00,874617,171,10.15.20.5,10.11.30.8,18333,8333,TCP,2026-06-21 06:53:59,71.469,183,24687,DE,DE,AS6805,AS6805,W002361|W000146,W002393,0.445009|0.165851,0.607041,0.610859,0.607041,0.003819,2,1,P2WPKH,W002361,W002393,10,107.886,8,2,2,1,synthetic_normal,normal
TX10006402,2026-06-21 07:16:00,874619,171,10.12.10.2,10.12.20.8,18444,8333,TCP,2026-06-21 07:15:47,12.648,179,51776,US,NL,AS15169,AS6830,W001528|W002083|W000017,W000444|W002072,0.003511|0.097918|0.037226,0.046992|0.090024,0.138655,0.137016,0.001639,3,2,P2SH,W001528,W000444,3,52.863,19,4,1,1,synthetic_normal,normal
TX10004677,2026-06-21 07:41:00,874622,171,10.13.30.1,10.14.30.6,18444,8333,TCP,2026-06-21 07:41:00,29.785,399,29118,CA,GB,AS812,AS5089,W000957|W000993|W000718,W000258|W002361|W001257|W001051,0.109687|0.098017|0.150084,0.094096|0.078681|0.084835|0.098317,0.357788,0.355929,0.001859,3,4,P2SH,W000957,W000258,9,61.529,1,3,2,2,synthetic_normal,normal
TX10004016,2026-06-21 08:43:00,874628,172,10.13.10.1,10.13.20.6,18333,8333,TCP,2026-06-21 08:42:50,40.705,190,9863,US,DE,AS15169,AS6805,W002080,W001200|W001752,0.491860,0.449935|0.041072,0.49186,0.491007,0.000853,1,2,P2PKH,W002080,W001200,15,89.161,9,1,2,1,synthetic_normal,normal
TX10000080,2026-06-21 08:49:00,874628,172,10.11.20.7,10.12.30.2,18444,8333,TCP,2026-06-21 08:49:00,0.173,1086,565274,DE,AU,AS3320,AS1221,W001326|W002111|W001858|W001916|W001166|W001648,W000145|W000908|W000328|W000273|W000974|W000115,0.032603|0.335973|0.019170|0.601934|0.561309|0.685190,0.609300|0.686681|0.058469|0.332103|0.419305|0.092814,2.236179,2.198672,0.037507,6,6,P2PKH,W001326,W000145,101,0.145,176,42,5,7,synthetic_anomalous,rapid_chain
TX10004805,2026-06-21 08:50:00,874629,172,10.14.10.3,10.15.10.5,8333,8333,TCP,2026-06-21 08:49:52,25.723,107,3952,SG,IN,AS4657,AS4755,W002298,W000929|W001317,0.295598,0.170813|0.124129,0.295598,0.294942,0.000655,1,2,P2SH,W002298,W000929,9,256.873,17,1,1,1,synthetic_normal,normal
TX10003067,2026-06-21 09:03:00,874630,172,10.13.10.6,10.13.10.6,18333,8333,TCP,2026-06-21 09:02:58,18.682,111,33001,DE,SG,AS6805,AS4657,W001136,W000461,0.208107,0.204523,0.208107,0.204523,0.003585,1,1,P2WPKH,W001136,W000461,14,87.093,10,1,2,1,synthetic_normal,normal
TX10007978,2026-06-21 09:48:00,874634,172,10.13.20.8,10.15.20.4,8333,8333,TCP,2026-06-21 09:47:58,27.86,183,13217,GB,US,AS5089,AS7018,W001854,W002189,0.272613,0.272387,0.272613,0.272387,0.000226,1,1,P2WSH,W001854,W002189,8,169.393,13,3,1,1,synthetic_normal,normal
TX10004113,2026-06-21 09:48:00,874634,172,10.14.20.4,10.12.20.5,18444,8333,TCP,2026-06-21 09:47:42,33.761,254,36601,DE,US,AS3320,AS7922,W001002|W002278|W001186,W000799,0.269966|0.540523|0.219988,1.030364,1.030477,1.030364,0.000113,3,1,P2PKH,W001002,W000799,7,142.597,8,2,1,2,synthetic_normal,normal
TX10004848,2026-06-21 10:23:00,874638,172,10.15.10.7,10.13.20.3,18333,8333,TCP,2026-06-21 10:22:58,84.547,217,45030,GB,US,AS5089,AS15169,W000800|W002437|W001049,W001552|W001765|W000783|W001586,0.385543|0.178499|0.099908,0.208049|0.074413|0.121262|0.257233,0.66395,0.660958,0.002992,3,4,P2WSH,W000800,W001552,5,67.139,12,3,1,1,synthetic_normal,normal
TX10009181,2026-06-21 10:29:00,874638,172,10.15.20.6,10.11.30.6,18333,8333,TCP,2026-06-21 10:28:55,50.637,145,57589,US,IN,AS7018,AS4755,W000277|W000916|W001698,W000476|W001274|W001956,0.178504|0.039082|0.162016,0.112156|0.099936|0.165847,0.379602,0.377938,0.001663,3,3,P2PKH,W000277,W000476,15,172.606,17,4,2,1,synthetic_normal,normal
TX10007097,2026-06-21 10:56:00,874641,172,10.13.30.4,10.13.10.1,8333,8333,TCP,2026-06-21 10:55:52,53.731,270,30900,IN,CA,AS45609,AS812,W002267|W001156|W000773,W001817,0.447679|0.199592|0.581901,1.228427,1.229173,1.228427,0.000746,3,1,P2PKH,W002267,W001817,8,130.734,19,1,1,1,synthetic_normal,normal
TX10001241,2026-06-21 11:35:00,874645,172,10.15.20.2,10.12.20.1,18333,8333,TCP,2026-06-21 11:34:56,30.342,384,54511,SG,IN,AS4657,AS4755,W000438|W002400,W000401|W002133|W000245,0.825262|0.130090,0.657828|0.285661|0.008022,0.955351,0.951512,0.00384,2,3,P2SH,W000438,W000401,1,304.835,19,1,2,1,synthetic_normal,normal
TX10001401,2026-06-21 12:01:00,874648,172,10.13.10.6,10.12.20.2,18444,8333,TCP,2026-06-21 12:00:51,86.398,186,16658,US,NL,AS15169,AS1136,W000080|W000925,W002025,0.012635|0.258579,0.268376,0.271214,0.268376,0.002838,2,1,P2SH,W000080,W002025,3,246.792,1,2,1,1,synthetic_normal,normal
TX10001038,2026-06-21 12:40:00,874652,172,10.12.20.1,10.13.30.5,18444,8333,TCP,2026-06-21 12:39:58,58.127,359,14888,DE,NL,AS6805,AS1136,W000225,W002483|W001318|W000444|W000076,0.596191,0.362573|0.121209|0.033600|0.078400,0.596191,0.595782,0.000409,1,4,P2WSH,W000225,W002483,6,105.468,13,4,2,1,synthetic_normal,normal
TX10005288,2026-06-21 12:46:00,874652,172,10.15.30.2,10.13.10.5,18444,8333,TCP,2026-06-21 12:45:52,21.6,228,18530,DE,SG,AS6805,AS4657,W002418|W001123|W001057,W000333|W001120|W001679|W000293,0.223635|0.003862|0.082823,0.038785|0.121024|0.065890|0.084167,0.31032,0.309865,0.000455,3,4,P2WPKH,W002418,W000333,15,138.123,1,4,1,2,synthetic_normal,normal
TX10000475,2026-06-21 13:17:00,874655,172,10.12.30.7,10.12.10.2,18333,8333,TCP,2026-06-21 13:17:00,10.36,4293,389875,GB,IN,AS5089,AS45609,W000612|W002067|W001090|W000985,W001841|W001871|W001914|W000224|W001454|W002395|W001327|W000737,3.422558|3.166776|0.430955|9.938087,4.773441|0.016343|0.764661|3.035112|2.532754|0.646762|2.635320|2.473585,16.958377,16.877978,0.080398,4,8,P2PKH,W000612,W001841,94,3.408,121,43,6,5,synthetic_anomalous,cross_border_burst
TX10002798,2026-06-21 13:25:00,874656,172,10.11.20.8,10.15.30.3,18333,8333,TCP,2026-06-21 13:24:56,66.012,34,7124,GB,DE,AS2856,AS3320,W000476,W002216|W000190|W001777,0.345176,0.253296|0.029385|0.061111,0.345176,0.343792,0.001384,1,3,P2SH,W000476,W002216,1,285.867,18,1,1,1,synthetic_normal,normal
TX10009001,2026-06-21 14:13:00,874661,172,10.15.10.2,10.12.20.5,18333,8333,TCP,2026-06-21 14:12:46,60.304,389,53348,DE,US,AS6805,AS7922,W001871,W001439|W001116|W001933,0.716297,0.054435|0.407098|0.254103,0.716297,0.715635,0.000662,1,3,P2PKH,W001871,W001439,13,280.508,13,1,2,2,synthetic_normal,normal
TX10004446,2026-06-21 14:28:00,874662,172,10.11.20.1,10.15.10.3,8333,8333,TCP,2026-06-21 14:27:48,64.392,250,10196,GB,DE,AS2856,AS3320,W001578|W000567|W001726,W000694|W002074|W000422,0.035964|0.037163|0.004977,0.014783|0.023004|0.037529,0.078104,0.075316,0.002788,3,3,P2WSH,W001578,W000694,11,100.742,4,2,2,2,synthetic_normal,normal
TX10005157,2026-06-21 15:03:00,874666,172,10.12.10.6,10.12.10.5,8333,8333,TCP,2026-06-21 15:02:55,69.029,289,52895,GB,NL,AS5089,AS1136,W000193|W001754|W001891,W000564,0.011262|0.300548|0.057951,0.368217,0.369761,0.368217,0.001544,3,1,P2SH,W000193,W000564,8,219.973,3,1,1,1,synthetic_normal,normal
TX10009882,2026-06-21 15:22:00,874668,172,10.12.20.3,10.11.30.2,18333,8333,TCP,2026-06-21 15:21:59,87.662,257,38541,CA,SG,AS812,AS9506,W001009|W001331|W000966,W002013|W001463|W000248,0.147776|0.253938|0.287538,0.291980|0.152767|0.241520,0.689251,0.686267,0.002984,3,3,P2SH,W001009,W002013,12,216.992,13,4,1,1,synthetic_normal,normal
TX10007757,2026-06-21 16:00:00,874672,172,10.11.20.5,10.15.10.4,18333,8333,TCP,2026-06-21 15:59:49,70.531,161,16439,IN,US,AS55836,AS15169,W000436,W001881,0.394788,0.394315,0.394788,0.394315,0.000473,1,1,P2SH,W000436,W001881,10,117.884,12,1,1,2,synthetic_normal,normal
TX10003802,2026-06-21 16:36:00,874675,172,10.12.10.6,10.13.10.1,18444,8333,TCP,2026-06-21 16:35:55,68.23,54,51850,US,CA,AS7018,AS577,W000384|W000587|W002429,W000293|W002229|W002265|W000362,1.034478|0.139034|0.212802,1.213777|0.103355|0.052127|0.016619,1.386313,1.385878,0.000435,3,4,P2WPKH,W000384,W000293,4,195.739,8,4,1,1,synthetic_normal,normal
TX10002493,2026-06-21 17:01:00,874678,172,10.13.30.8,10.15.10.2,18333,8333,TCP,2026-06-21 17:00:53,81.108,103,44398,US,NL,AS15169,AS1136,W000923|W000192,W002489|W000900|W002049|W001949,0.040754|0.966550,0.043909|0.019842|0.859931|0.081998,1.007304,1.00568,0.001624,2,4,P2SH,W000923,W002489,8,239.498,2,2,2,1,synthetic_normal,normal
TX10000399,2026-06-21 17:44:00,874682,172,10.11.20.7,10.14.30.2,18333,8333,TCP,2026-06-21 17:43:42,1.81,4703,742745,DE,AU,AS3320,AS1221,W000001|W002242|W001511|W001904|W000363,W000385|W002162|W001918|W001309|W001671|W001744,0.289275|0.735663|0.168693|1.244657|1.156401,0.527454|0.978549|0.238978|0.792916|0.916020|0.067699,3.594688,3.521616,0.073073,5,6,P2WSH,W000001,W000385,66,2.801,56,29,4,7,synthetic_anomalous,layered_transfer
TX10007681,2026-06-21 18:26:00,874686,172,10.14.10.1,10.15.20.2,18333,8333,TCP,2026-06-21 18:25:45,16.15,347,26362,US,US,AS7922,AS7922,W000982|W000417,W002430|W002251|W001033,0.132826|0.016416,0.006430|0.132643|0.007639,0.149242,0.146713,0.00253,2,3,P2SH,W000982,W002430,8,213.168,5,1,2,1,synthetic_normal,normal
TX10009308,2026-06-21 18:34:00,874687,172,10.12.20.6,10.15.30.2,18333,8333,TCP,2026-06-21 18:33:54,13.071,273,33203,GB,US,AS2856,AS7018,W002472|W000269,W002332|W001962,0.109795|0.055721,0.054830|0.107827,0.165516,0.162657,0.002859,2,2,P2SH,W002472,W002332,9,52.434,5,2,1,1,synthetic_normal,normal
TX10005111,2026-06-21 18:46:00,874688,172,10.13.10.5,10.12.20.7,18444,8333,TCP,2026-06-21 18:45:51,85.561,314,51879,IN,GB,AS4755,AS2856,W001806|W001773|W000526,W000393|W001756|W001417|W000570,0.103244|0.210677|0.075556,0.045768|0.105668|0.080015|0.157746,0.389476,0.389197,0.000279,3,4,P2WPKH,W001806,W000393,8,266.117,18,2,1,2,synthetic_normal,normal
TX10004897,2026-06-21 18:58:00,874689,172,10.11.30.5,10.15.10.6,18444,8333,TCP,2026-06-21 18:57:52,4.792,349,2624,US,CA,AS7018,AS812,W002257,W000883,1.456253,1.455369,1.456253,1.455369,0.000884,1,1,P2PKH,W002257,W000883,2,176.137,15,3,2,2,synthetic_normal,normal
TX10005784,2026-06-21 18:59:00,874689,172,10.12.10.5,10.13.10.8,18333,8333,TCP,2026-06-21 18:58:43,47.249,390,18050,SG,IN,AS9506,AS4755,W002332|W000739,W000260|W001843,0.381187|0.026459,0.115354|0.292061,0.407646,0.407415,0.000231,2,2,P2WPKH,W002332,W000260,1,260.603,12,4,2,2,synthetic_normal,normal
TX10008651,2026-06-21 19:14:00,874691,172,10.13.20.2,10.15.10.6,18444,8333,TCP,2026-06-21 19:13:52,89.392,354,4427,IN,AU,AS4755,AS4804,W001600|W000884|W002238,W001111|W000414|W002234,0.393025|0.043481|0.087237,0.417970|0.087699|0.015558,0.523743,0.521227,0.002516,3,3,P2WPKH,W001600,W001111,13,188.005,15,1,2,1,synthetic_normal,normal
TX10000479,2026-06-21 20:02:00,874696,172,10.12.20.6,10.11.30.3,18333,8333,TCP,2026-06-21 20:01:51,3.548,755,398139,AU,US,AS4804,AS15169,W000041|W000487|W000581|W001997|W001236|W002449,W001636|W001675|W001113|W001319|W000915|W000254|W002093,3.723552|2.866265|0.267170|0.692916|0.743536|3.989713,0.000682|0.599520|2.692171|2.647926|5.341533|0.190325|0.728578,12.283151,12.200735,0.082417,6,7,P2PKH,W000041,W001636,62,0.318,113,39,5,5,synthetic_anomalous,layered_transfer
TX10008841,2026-06-21 20:59:00,874701,172,10.14.20.1,10.12.30.7,18333,8333,TCP,2026-06-21 20:58:51,7.743,204,43850,SG,AU,AS4657,AS1221,W001925|W000559,W000915,0.137153|0.528152,0.663205,0.665305,0.663205,0.0021,2,1,P2WSH,W001925,W000915,5,278.492,7,4,2,2,synthetic_normal,normal
TX10007125,2026-06-21 21:06:00,874702,172,10.15.30.1,10.15.30.8,18333,8333,TCP,2026-06-21 21:05:42,39.738,388,38572,US,US,AS15169,AS15169,W001893|W000732|W001773,W001813|W001106,0.368897|0.291581|0.169036,0.040061|0.789023,0.829515,0.829085,0.00043,3,2,P2WPKH,W001893,W001813,11,126.424,14,4,2,2,synthetic_normal,normal
TX10009732,2026-06-21 21:15:00,874703,172,10.15.20.4,10.15.20.2,18444,8333,TCP,2026-06-21 21:14:54,52.071,332,37673,CA,SG,AS577,AS4657,W000295|W001851|W001789,W001030|W000482,0.795683|0.101925|0.102516,0.778268|0.221176,1.000124,0.999443,0.00068,3,2,P2WPKH,W000295,W001030,2,297.594,1,1,1,2,synthetic_normal,normal
TX10002569,2026-06-21 21:16:00,874703,172,10.13.30.2,10.15.10.2,8333,8333,TCP,2026-06-21 21:15:57,33.394,133,37765,IN,NL,AS55836,AS6830,W000243,W000602,0.439899,0.437184,0.439899,0.437184,0.002715,1,1,P2WPKH,W000243,W000602,6,221.866,15,2,2,2,synthetic_normal,normal
TX10000204,2026-06-21 21:34:00,874705,172,10.13.10.1,10.15.30.1,8333,8333,TCP,2026-06-21 21:33:50,5.153,1712,332911,US,AU,AS7922,AS1221,W001165|W001886,W001910|W000414|W001601|W000805|W000078|W002080|W000970|W001523|W000836,7.031806|2.037592,0.155414|0.653476|1.345509|0.173971|2.923923|0.981466|0.060642|1.806073|0.902551,9.069398,9.003024,0.066375,2,9,P2SH,W001165,W001910,140,1.015,212,12,5,8,synthetic_anomalous,high_frequency
TX10006980,2026-06-21 22:08:00,874708,172,10.14.30.3,10.14.20.6,8333,8333,TCP,2026-06-21 22:07:48,14.666,308,36499,IN,AU,AS4755,AS1221,W002075|W001738,W000466|W001441,0.357797|0.183180,0.054913|0.484383,0.540977,0.539296,0.001681,2,2,P2PKH,W002075,W000466,13,160.143,13,2,1,2,synthetic_normal,normal
TX10006904,2026-06-21 22:16:00,874709,172,10.13.30.8,10.11.10.8,8333,8333,TCP,2026-06-21 22:15:48,76.517,78,12267,AU,GB,AS4804,AS2856,W002048|W000626|W002131,W002361|W000246|W000175,0.130787|0.110524|0.098408,0.097749|0.191080|0.049346,0.33972,0.338176,0.001544,3,3,P2WSH,W002048,W002361,4,266.387,12,3,2,1,synthetic_normal,normal
TX10005020,2026-06-21 22:35:00,874711,172,10.12.20.1,10.13.10.1,18333,8333,TCP,2026-06-21 22:34:54,76.653,104,4038,IN,US,AS4755,AS15169,W002071|W000009,W000060|W001031,2.528899|0.709694,2.694552|0.543138,3.238593,3.237689,0.000903,2,2,P2SH,W002071,W000060,13,115.261,1,3,2,1,synthetic_normal,normal
TX10001300,2026-06-21 23:30:00,874717,172,10.11.30.4,10.15.20.4,8333,8333,TCP,2026-06-21 23:29:55,48.618,253,19149,US,AU,AS15169,AS1221,W001428|W001954,W001530|W000668,0.311105|0.699707,1.001981|0.007965,1.010812,1.009946,0.000866,2,2,P2WPKH,W001428,W001530,6,53.676,13,4,2,1,synthetic_normal,normal
TX10007812,2026-06-21 23:33:00,874717,172,10.11.20.8,10.12.20.3,18333,8333,TCP,2026-06-21 23:32:51,17.74,184,55115,IN,IN,AS4755,AS45609,W000571,W000369|W001964|W000884,0.320277,0.006083|0.225404|0.085614,0.320277,0.317101,0.003176,1,3,P2WPKH,W000571,W000369,2,249.797,10,3,2,1,synthetic_normal,normal
TX10006695,2026-06-21 23:36:00,874717,172,10.13.30.7,10.15.10.5,18444,8333,TCP,2026-06-21 23:35:41,35.804,262,14070,CA,IN,AS812,AS55836,W001628,W001245|W000657,0.917098,0.219207|0.694816,0.917098,0.914023,0.003075,1,2,P2WSH,W001628,W001245,6,59.351,7,2,2,2,synthetic_normal,normal
TX10002750,2026-06-21 23:45:00,874718,172,10.12.10.2,10.13.10.5,18444,8333,TCP,2026-06-21 23:44:57,36.639,243,29315,NL,AU,AS1136,AS4804,W001228,W000639|W000904|W001672,0.455191,0.035439|0.055118|0.363723,0.455191,0.45428,0.000912,1,3,P2WSH,W001228,W000639,1,194.2,5,4,2,1,synthetic_normal,normal
TX10002568,2026-06-22 00:27:00,874722,172,10.14.20.8,10.11.10.4,18444,8333,TCP,2026-06-22 00:26:41,48.869,186,41897,IN,US,AS55836,AS7018,W000800|W002157,W002306|W000476|W000852,0.098742|0.117581,0.115549|0.067796|0.029694,0.216323,0.213039,0.003284,2,3,P2SH,W000800,W002306,3,328.843,9,4,2,1,synthetic_normal,normal
TX10002868,2026-06-22 00:39:00,874723,172,10.14.30.5,10.12.30.6,18444,8333,TCP,2026-06-22 00:38:49,18.711,139,4163,SG,SG,AS9506,AS9506,W001855|W001404|W001635,W000186|W001383,0.901593|0.466979|0.321257,1.623634|0.065611,1.68983,1.689245,0.000585,3,2,P2SH,W001855,W000186,7,125.48,13,3,2,2,synthetic_normal,normal
TX10007007,2026-06-22 00:50:00,874725,172,10.15.10.2,10.13.20.6,8333,8333,TCP,2026-06-22 00:49:45,55.612,150,30040,IN,SG,AS4755,AS4657,W000560|W001326,W002188|W000628|W002459,0.747389|0.269467,0.209547|0.773595|0.030169,1.016856,1.013311,0.003545,2,3,P2PKH,W000560,W002188,11,296.239,18,4,1,1,synthetic_normal,normal
TX10007809,2026-06-22 01:33:00,874729,172,10.13.10.7,10.11.20.8,18333,8333,TCP,2026-06-22 01:32:49,22.007,234,39268,IN,AU,AS45609,AS4804,W001129|W002319|W002297,W000017|W001456,0.189854|0.181899|0.243975,0.211567|0.400595,0.615728,0.612161,0.003566,3,2,P2WSH,W001129,W000017,10,251.626,11,2,2,1,synthetic_normal,normal
TX10000026,2026-06-22 02:07:00,874732,172,10.15.10.4,10.14.20.6,8333,8333,TCP,2026-06-22 02:06:44,2.798,3591,415990,NL,DE,AS1136,AS3320,W000290|W001051|W000429|W001537|W001026|W001881|W000512|W000815|W002440|W001366|W000317|W001263|W001019,W001216|W000533|W000599|W001085|W000427|W001212|W000894|W002107,0.047301|0.125053|0.053732|0.118184|0.049966|0.065120|0.040978|0.159777|0.086836|0.009113|1.094385|0.060992|0.043640,0.110999|0.099100|0.492457|0.540765|0.069079|0.301761|0.018907|0.289674,1.955077,1.922743,0.032334,13,8,P2WSH,W000038,W001216,176,0.423,95,11,5,6,synthetic_anomalous,fan_in
TX10005057,2026-06-22 02:21:00,874734,172,10.11.10.1,10.14.30.6,18333,8333,TCP,2026-06-22 02:20:49,2.854,159,52730,IN,CA,AS45609,AS577,W000115,W000650|W000926,0.569768,0.182652|0.383477,0.569768,0.566129,0.003639,1,2,P2WPKH,W000115,W000650,1,285.086,10,4,2,2,synthetic_normal,normal
TX10000668,2026-06-22 02:23:00,874734,172,10.12.20.2,10.13.20.3,18444,8333,TCP,2026-06-22 02:22:57,1.522,2636,618169,IN,CA,AS55836,AS812,W001823|W000815|W001222|W000779|W002253|W000241,W000671|W001428,0.294515|2.839741|0.178431|0.964995|0.234381|0.667676,4.215056|0.881118,5.17974,5.096174,0.083565,6,2,P2SH,W001823,W000671,224,1.168,208,15,7,7,synthetic_anomalous,high_frequency
TX10005006,2026-06-22 02:24:00,874734,172,10.12.20.6,10.15.10.7,18444,8333,TCP,2026-06-22 02:23:56,29.825,313,39937,US,US,AS7922,AS7922,W002303|W000001,W001089|W000289,1.300531|0.193209,0.818287|0.671908,1.49374,1.490195,0.003545,2,2,P2WSH,W002303,W001089,13,161.839,17,2,2,1,synthetic_normal,normal
TX10004369,2026-06-22 02:33:00,874735,172,10.12.20.7,10.13.20.1,18444,8333,TCP,2026-06-22 02:32:54,54.379,85,22106,IN,GB,AS45609,AS5089,W000339,W001142|W001636|W001887|W001677,0.557918,0.033867|0.073261|0.267492|0.181010,0.557918,0.55563,0.002288,1,4,P2WPKH,W000339,W001142,12,66.957,1,4,1,1,synthetic_normal,normal
TX10006090,2026-06-22 02:36:00,874735,172,10.11.20.4,10.12.10.8,18444,8333,TCP,2026-06-22 02:35:49,71.069,386,31415,CA,US,AS812,AS7018,W001779,W000969|W000056|W001759,0.594729,0.151294|0.258872|0.182726,0.594729,0.592893,0.001836,1,3,P2SH,W001779,W000969,4,346.823,19,4,1,1,synthetic_normal,normal
TX10006697,2026-06-22 02:57:00,874737,172,10.13.30.4,10.15.10.2,8333,8333,TCP,2026-06-22 02:56:57,13.15,159,16406,IN,US,AS45609,AS7922,W000918|W001309|W000207,W002244|W001126,0.222378|0.068041|0.027037,0.031355|0.283965,0.317456,0.31532,0.002136,3,2,P2WSH,W000918,W002244,8,137.568,11,1,1,1,synthetic_normal,normal
TX10007364,2026-06-22 03:47:00,874742,172,10.13.20.5,10.12.10.6,18444,8333,TCP,2026-06-22 03:46:41,34.264,278,58652,IN,IN,AS55836,AS45609,W002236|W001028|W001769,W001371|W002426|W001053,0.079814|0.006523|0.321043,0.025178|0.274931|0.106632,0.407379,0.406741,0.000639,3,3,P2WPKH,W002236,W001371,9,256.946,9,2,1,1,synthetic_normal,normal
TX10009620,2026-06-22 04:02:00,874744,172,10.11.10.2,10.14.10.1,8333,8333,TCP,2026-06-22 04:01:47,68.171,380,58559,IN,DE,AS55836,AS6805,W000192|W000361|W000161,W001170,0.174481|0.010775|0.083982,0.269178,0.269238,0.269178,6e-05,3,1,P2PKH,W000192,W001170,4,320.75,3,4,1,1,synthetic_normal,normal
TX10003562,2026-06-22 04:32:00,874747,172,10.13.10.2,10.15.20.5,8333,8333,TCP,2026-06-22 04:31:42,72.178,72,13180,US,AU,AS15169,AS1221,W000977,W002052|W000292|W002019|W001645,0.140584,0.052514|0.018741|0.017441|0.048575,0.140584,0.137271,0.003313,1,4,P2PKH,W000977,W002052,15,55.142,14,1,2,1,synthetic_normal,normal
TX10006972,2026-06-22 06:22:00,874758,172,10.12.10.1,10.12.20.1,18444,8333,TCP,2026-06-22 06:21:56,44.645,233,44491,US,GB,AS15169,AS5089,W001849|W000542|W000048,W000305|W001583|W000089,0.084596|0.118432|0.140470,0.150083|0.039330|0.151129,0.343497,0.340543,0.002955,3,3,P2PKH,W001849,W000305,8,45.808,15,3,2,2,synthetic_normal,normal
