txid,timestamp,block_height,time_step,input_addresses,output_addresses,input_amounts,output_amounts,fee_btc,num_inputs,num_outputs,total_input_amount_btc,total_output_amount_btc,script_type,source_wallet,destination_wallet,transaction_frequency_24h,avg_time_gap_min,wallet_degree,unique_ip_count,country_count,asn_count,ground_truth,scenario
TX10007863,2026-06-25 21:07:00,875278,176,W000366,W002348|W001252|W000458|W001657,0.468499,0.107025|0.144456|0.022741|0.191290,0.002987,1,4,0.468499,0.465512,P2WSH,W000366,W002348,11,145.416,4,4,2,2,synthetic_normal,normal
TX10005829,2026-06-25 21:27:00,875280,176,W001127,W000358|W000539|W000161,0.523846,0.073295|0.343733|0.104922,0.001896,1,3,0.523846,0.52195,P2WSH,W001127,W000358,10,250.325,12,4,2,2,synthetic_normal,normal
TX10001070,2026-06-25 21:35:00,875281,176,W001445|W000720,W002279|W000611|W001088,0.194857|0.290708,0.291024|0.188260|0.004060,0.002221,2,3,0.485566,0.483344,P2SH,W001445,W002279,1,123.5,13,4,1,2,synthetic_normal,normal
TX10008168,2026-06-25 22:15:00,875285,176,W001365,W001613|W000563,0.459800,0.002231|0.457235,0.000333,1,2,0.4598,0.459466,P2WSH,W001365,W001613,11,241.676,5,4,2,2,synthetic_normal,normal
TX10002060,2026-06-25 22:46:00,875288,176,W001498|W001053,W000274|W001159,1.121712|0.065671,0.307217|0.879258,0.000907,2,2,1.187383,1.186476,P2SH,W001498,W000274,8,83.675,14,2,1,2,synthetic_normal,normal
TX10001020,2026-06-25 23:12:00,875291,176,W000076,W001173|W001004,0.900925,0.184435|0.715139,0.001351,1,2,0.900925,0.899574,P2PKH,W000076,W001173,3,337.981,7,3,1,2,synthetic_normal,normal
TX10009186,2026-06-25 23:20:00,875292,176,W000419|W000995,W001363|W001621,0.527615|0.009684,0.499175|0.037663,0.000461,2,2,0.537298,0.536838,P2SH,W000419,W001363,8,52.827,14,3,2,2,synthetic_normal,normal
TX10006445,2026-06-25 23:24:00,875292,176,W000280|W000175|W001227,W000912,0.050408|0.496725|0.064304,0.608153,0.003284,3,1,0.611437,0.608153,P2WSH,W000280,W000912,3,119.586,12,4,2,1,synthetic_normal,normal
TX10002231,2026-06-26 00:29:00,875298,176,W001857|W002161,W001733,0.409019|0.066377,0.473369,0.002026,2,1,0.475396,0.473369,P2PKH,W001857,W001733,2,66.758,11,2,2,1,synthetic_normal,normal
TX10008178,2026-06-26 00:39:00,875299,176,W000373|W001297,W001599|W000143|W000781|W001529,0.081644|0.146309,0.100030|0.052724|0.040574|0.033620,0.001006,2,4,0.227954,0.226948,P2WPKH,W000373,W001599,4,290.059,3,3,2,1,synthetic_normal,normal
TX10004979,2026-06-26 00:44:00,875300,176,W002213,W000504|W001610|W001680,0.340258,0.076572|0.042026|0.220250,0.001409,1,3,0.340258,0.338848,P2PKH,W002213,W000504,7,208.654,2,4,2,2,synthetic_normal,normal
TX10008295,2026-06-26 00:45:00,875300,176,W001296|W002014,W002066|W002185|W001216,0.469041|0.079206,0.417367|0.089279|0.038189,0.003412,2,3,0.548247,0.544835,P2PKH,W001296,W002066,15,359.469,12,2,1,1,synthetic_normal,normal
TX10003724,2026-06-26 02:06:00,875308,176,W001769,W000358|W002356|W000901|W001318,0.693600,0.051747|0.232476|0.267696|0.138453,0.003228,1,4,0.6936,0.690372,P2PKH,W001769,W000358,4,244.721,8,4,1,1,synthetic_normal,normal
TX10005653,2026-06-26 02:33:00,875311,176,W002254|W001943|W002380,W002369|W000027|W001673,0.121000|0.087536|0.002592,0.061661|0.069351|0.077287,0.002828,3,3,0.211127,0.208299,P2WSH,W002254,W002369,9,63.296,13,3,1,2,synthetic_normal,normal
TX10009051,2026-06-26 02:45:00,875312,176,W001446|W000980,W000260|W000076|W000278|W000931,0.063261|0.876711,0.314873|0.079927|0.345683|0.198461,0.001027,2,4,0.939972,0.938944,P2PKH,W001446,W000260,9,270.073,1,1,2,2,synthetic_normal,normal
TX10000219,2026-06-26 03:08:00,875314,176,W000431|W001696|W002059|W001404|W001554|W002399,W000552|W001998|W001358|W000164|W000140,0.439060|0.650552|0.586355|1.318962|1.480431|0.911991,0.002645|0.855430|1.532092|0.651575|2.272833,0.072775,6,5,5.38735,5.314575,P2PKH,W000431,W000552,132,2.109,78,11,7,5,synthetic_anomalous,cross_border_burst
TX10002475,2026-06-26 03:12:00,875315,176,W000237|W001114,W000263|W000270|W001730,0.434748|0.109893,0.079604|0.110866|0.354108,6.1e-05,2,3,0.54464,0.544579,P2SH,W000237,W000263,3,256.246,5,4,1,1,synthetic_normal,normal
TX10003610,2026-06-26 03:39:00,875317,176,W000270|W001144|W000684,W001897,0.143103|0.005255|0.088661,0.236281,0.000739,3,1,0.237019,0.236281,P2WPKH,W000270,W001897,10,97.15,18,3,2,1,synthetic_normal,normal
TX10003854,2026-06-26 04:21:00,875322,176,W001117|W001701|W002267,W000252|W001452,0.077140|0.133965|0.178725,0.034439|0.353170,0.002222,3,2,0.38983,0.387608,P2PKH,W001117,W000252,3,314.577,9,3,2,1,synthetic_normal,normal
TX10008016,2026-06-26 04:51:00,875325,176,W000551|W001674|W000454,W001500|W000452|W001145|W000014,0.220323|0.004832|0.698210,0.059749|0.259949|0.038719|0.563599,0.001349,3,4,0.923365,0.922016,P2SH,W000551,W001500,8,89.821,6,4,2,1,synthetic_normal,normal
TX10005929,2026-06-26 04:53:00,875325,176,W001938|W001643,W001823|W001361,0.017886|0.101130,0.107319|0.011607,8.9e-05,2,2,0.119015,0.118926,P2WPKH,W001938,W001823,7,133.446,10,4,1,1,synthetic_normal,normal
TX10005186,2026-06-26 05:09:00,875326,176,W000825,W002029|W000343|W000486|W000035,1.729681,0.969532|0.111261|0.110459|0.537270,0.001159,1,4,1.729681,1.728522,P2WPKH,W000825,W002029,14,156.55,5,4,1,1,synthetic_normal,normal
TX10006142,2026-06-26 05:43:00,875330,176,W001156,W002072|W000779|W001374,0.362361,0.007298|0.125369|0.228278,0.001416,1,3,0.362361,0.360946,P2PKH,W001156,W002072,2,262.112,3,4,1,1,synthetic_normal,normal
TX10000325,2026-06-26 05:53:00,875331,176,W000031|W001796|W002011|W001806|W001874|W001192|W001263,W000937|W000756,0.011338|0.514233|0.068469|0.406616|0.577627|0.519325|0.409130,1.828065|0.598543,0.08013,7,2,2.506738,2.426608,P2WPKH,W000031,W000937,90,3.8,253,33,6,5,synthetic_anomalous,high_connectivity
TX10008034,2026-06-26 06:35:00,875335,176,W000969|W001868,W000232|W002125|W000004|W001379,0.213054|0.007242,0.039701|0.144181|0.013432|0.020608,0.002374,2,4,0.220296,0.217921,P2SH,W000969,W000232,1,287.116,16,4,1,1,synthetic_normal,normal
TX10008835,2026-06-26 06:44:00,875336,176,W001656|W001295|W001890,W002304|W000606|W002229|W001317,0.227970|0.183902|0.139724,0.017607|0.268609|0.237463|0.024181,0.003735,3,4,0.551596,0.547861,P2PKH,W001656,W002304,14,74.882,17,2,1,2,synthetic_normal,normal
TX10002265,2026-06-26 06:45:00,875336,176,W001716|W000086|W000667,W000587,0.058960|0.291490|0.111976,0.460133,0.002293,3,1,0.462426,0.460133,P2PKH,W001716,W000587,6,73.846,16,4,2,1,synthetic_normal,normal
TX10004197,2026-06-26 06:52:00,875337,176,W000749,W002137,0.272653,0.271618,0.001035,1,1,0.272653,0.271618,P2WPKH,W000749,W002137,11,153.076,10,4,2,2,synthetic_normal,normal
TX10000803,2026-06-26 07:06:00,875338,176,W000702|W000337,W001598|W000493|W000831|W000502|W001833,0.670144|0.761271,0.225435|0.518490|0.061067|0.062834|0.498600,0.064989,2,5,1.431415,1.366426,P2WPKH,W000702,W001598,174,1.871,181,16,5,7,synthetic_anomalous,cross_border_burst
TX10006829,2026-06-26 07:27:00,875340,176,W001696|W001281,W000777|W002115|W002275|W002433,0.086375|0.505309,0.088420|0.230497|0.227498|0.043601,0.001669,2,4,0.591684,0.590015,P2PKH,W001696,W000777,4,107.678,14,2,1,2,synthetic_normal,normal
TX10006939,2026-06-26 07:32:00,875341,176,W002160|W000751|W000255,W001550|W001587|W000844,0.025453|0.252004|0.112690,0.067407|0.168474|0.150876,0.003389,3,3,0.390146,0.386757,P2WPKH,W002160,W001550,11,141.913,7,1,1,2,synthetic_normal,normal
TX10007670,2026-06-26 07:33:00,875341,176,W001062,W000539|W001101|W001165,0.089086,0.006275|0.080618|0.001247,0.000947,1,3,0.089086,0.088139,P2PKH,W001062,W000539,14,149.852,5,2,1,1,synthetic_normal,normal
TX10001407,2026-06-26 07:57:00,875343,176,W001869|W000761,W001028|W000926,0.136425|0.054882,0.178742|0.011327,0.001238,2,2,0.191307,0.190069,P2WPKH,W001869,W001028,13,67.466,2,1,1,2,synthetic_normal,normal
TX10007274,2026-06-26 08:02:00,875344,177,W001997,W000295|W001789|W002337,0.082404,0.028274|0.021658|0.031603,0.000868,1,3,0.082404,0.081536,P2SH,W001997,W000295,1,205.778,3,3,1,1,synthetic_normal,normal
TX10006473,2026-06-26 08:34:00,875347,177,W002351,W001310|W000159|W002110,0.870620,0.432650|0.227093|0.207497,0.00338,1,3,0.87062,0.86724,P2SH,W002351,W001310,12,29.588,13,2,2,1,synthetic_normal,normal
TX10004365,2026-06-26 08:36:00,875347,177,W000502,W000955|W002379|W001878,0.430242,0.100947|0.093723|0.233872,0.0017,1,3,0.430242,0.428542,P2WSH,W000502,W000955,13,275.289,12,3,2,1,synthetic_normal,normal
TX10005046,2026-06-26 09:06:00,875350,177,W002137|W000086,W001234|W001888|W002185,0.341949|0.454647,0.346461|0.278161|0.169540,0.002434,2,3,0.796596,0.794162,P2WPKH,W002137,W001234,15,189.191,2,2,2,2,synthetic_normal,normal
TX10005574,2026-06-26 09:10:00,875351,177,W002426,W000192,0.299093,0.295718,0.003376,1,1,0.299093,0.295718,P2PKH,W002426,W000192,4,57.648,5,4,1,1,synthetic_normal,normal
TX10008318,2026-06-26 09:15:00,875351,177,W001307|W002053,W001295,0.055283|0.403092,0.456562,0.001814,2,1,0.458375,0.456562,P2SH,W001307,W001295,4,253.716,19,2,1,2,synthetic_normal,normal
TX10000364,2026-06-26 09:31:00,875353,177,W000429|W001533|W002100|W000862,W000501|W000826,0.505273|1.100482|0.303376|0.062102,0.622898|1.300102,0.048233,4,2,1.971233,1.923,P2WPKH,W000429,W000501,120,1.335,205,17,7,4,synthetic_anomalous,high_frequency
TX10009165,2026-06-26 09:59:00,875355,177,W001970|W001673|W001102,W001741|W001272|W001343|W001811,0.206558|1.376530|0.267154,0.790301|0.462541|0.356944|0.239355,0.001101,3,4,1.850241,1.84914,P2WSH,W001970,W001741,11,110.563,16,4,1,1,synthetic_normal,normal
TX10008524,2026-06-26 11:32:00,875365,177,W000842,W002335|W002217|W000966|W001224,0.470572,0.190967|0.039194|0.146446|0.092110,0.001854,1,4,0.470572,0.468718,P2WPKH,W000842,W002335,10,296.66,16,4,1,2,synthetic_normal,normal
TX10008947,2026-06-26 11:40:00,875366,177,W000888|W000438,W000407,0.052282|0.934033,0.983636,0.002679,2,1,0.986315,0.983636,P2WPKH,W000888,W000407,8,354.151,18,3,2,2,synthetic_normal,normal
TX10007140,2026-06-26 12:35:00,875371,177,W001467|W000134|W001061,W000300|W001859,0.178332|0.033556|0.070278,0.192179|0.088322,0.001666,3,2,0.282167,0.280501,P2SH,W001467,W000300,10,351.969,2,4,2,2,synthetic_normal,normal
TX10008372,2026-06-26 12:36:00,875371,177,W002047|W001074,W001984,0.291755|0.017394,0.306928,0.00222,2,1,0.309149,0.306928,P2SH,W002047,W001984,9,194.869,7,4,1,1,synthetic_normal,normal
TX10002908,2026-06-26 12:39:00,875371,177,W000793|W000535|W002246,W001882|W000327|W001902|W000094,0.167300|0.071576|0.089800,0.091525|0.130647|0.025554|0.080230,0.000721,3,4,0.328676,0.327955,P2WPKH,W000793,W001882,4,203.959,3,1,2,1,synthetic_normal,normal
TX10009688,2026-06-26 13:04:00,875374,177,W000997|W001891|W000809,W002279|W000267|W000309,0.005682|0.220426|0.053300,0.008788|0.094624|0.175537,0.000459,3,3,0.279407,0.278948,P2WSH,W000997,W002279,11,327.766,6,2,2,1,synthetic_normal,normal
TX10001458,2026-06-26 14:14:00,875381,177,W001229|W000292|W001606,W002225|W000334|W000159|W000762,0.041641|0.129065|0.033189,0.093545|0.070286|0.018749|0.019478,0.001838,3,4,0.203896,0.202058,P2WSH,W001229,W002225,10,354.281,12,4,2,2,synthetic_normal,normal
TX10008349,2026-06-26 14:29:00,875382,177,W002348|W001884|W001513,W000946|W000410|W001506|W002365,0.197096|0.309776|0.211629,0.049082|0.014575|0.578079|0.075543,0.001221,3,4,0.7185,0.717279,P2SH,W002348,W000946,6,60.166,19,3,1,1,synthetic_normal,normal
TX10005727,2026-06-26 15:27:00,875388,177,W000353|W002270,W000487|W002411|W001255,0.114751|0.000763,0.053586|0.036927|0.024729,0.000271,2,3,0.115514,0.115243,P2WSH,W000353,W000487,4,54.587,19,2,1,2,synthetic_normal,normal
TX10005248,2026-06-26 15:32:00,875389,177,W001442|W002344,W000414|W001624|W002075,0.103092|0.025588,0.031276|0.025700|0.067918,0.003784,2,3,0.128679,0.124895,P2WPKH,W001442,W000414,11,65.698,13,2,1,2,synthetic_normal,normal
TX10005576,2026-06-26 15:43:00,875390,177,W000166|W000204|W000295,W001248|W000961|W000698,0.169349|0.310225|0.694491,0.171771|0.588771|0.413138,0.000384,3,3,1.174064,1.17368,P2WPKH,W000166,W001248,5,227.179,2,3,2,2,synthetic_normal,normal
TX10005011,2026-06-26 15:52:00,875391,177,W000403|W002271,W001123,0.594099|0.004042,0.594634,0.003507,2,1,0.598142,0.594634,P2WPKH,W000403,W001123,1,298.642,16,4,2,1,synthetic_normal,normal
TX10004576,2026-06-26 16:10:00,875393,177,W000929|W002445,W000439,0.087872|0.377549,0.465237,0.000185,2,1,0.465421,0.465237,P2SH,W000929,W000439,4,21.957,5,2,2,1,synthetic_normal,normal
TX10009803,2026-06-26 16:48:00,875396,177,W000628|W001847|W001676,W000517|W000880|W000237|W002344,0.077368|0.090995|0.089109,0.018104|0.062841|0.167428|0.006919,0.002179,3,4,0.257471,0.255292,P2WSH,W000628,W000517,15,179.418,6,4,2,1,synthetic_normal,normal
TX10008795,2026-06-26 17:00:00,875398,177,W002403|W001969|W002342,W002109|W002259|W000969|W002428,0.032617|0.178804|0.011515,0.034595|0.039389|0.083458|0.063110,0.002384,3,4,0.222936,0.220552,P2WSH,W002403,W002109,3,307.767,16,3,2,2,synthetic_normal,normal
TX10008451,2026-06-26 17:02:00,875398,177,W001596,W000834|W002212|W001825,0.295197,0.027583|0.222085|0.041649,0.00388,1,3,0.295197,0.291317,P2PKH,W001596,W000834,4,199.146,2,1,1,2,synthetic_normal,normal
TX10006675,2026-06-26 17:09:00,875398,177,W000817,W000178|W000019|W001826,0.530994,0.207643|0.062414|0.260488,0.000449,1,3,0.530994,0.530545,P2SH,W000817,W000178,8,173.693,3,2,1,2,synthetic_normal,normal
TX10006088,2026-06-26 18:24:00,875406,177,W001391|W001905,W000297|W000135|W000365,0.570572|0.483398,0.340721|0.697606|0.015231,0.000413,2,3,1.053971,1.053558,P2WPKH,W001391,W000297,12,148.5,12,2,2,2,synthetic_normal,normal
TX10006380,2026-06-26 18:27:00,875406,177,W002234|W001014|W000236,W001170|W002027|W001177,0.205787|0.139573|0.128801,0.241907|0.101915|0.128171,0.002168,3,3,0.474161,0.471993,P2PKH,W002234,W001170,13,230.01,15,2,1,1,synthetic_normal,normal
TX10005498,2026-06-26 18:47:00,875408,177,W000022|W000532|W001935,W002077|W001449|W002200|W000551,0.462397|0.329101|1.096962,0.444077|0.171798|0.373845|0.898429,0.000311,3,4,1.88846,1.888149,P2WSH,W000022,W002077,14,118.586,19,1,1,2,synthetic_normal,normal
TX10001686,2026-06-26 18:51:00,875409,177,W000200|W002214|W001187,W001774|W001515,0.040294|0.141742|0.033382,0.198785|0.015924,0.000709,3,2,0.215418,0.214709,P2WSH,W000200,W001774,3,30.981,14,1,2,2,synthetic_normal,normal
TX10004013,2026-06-26 18:52:00,875409,177,W000841|W001532|W002247,W001713|W000935|W000559|W002268,0.121284|0.124440|0.229281,0.052085|0.069938|0.317549|0.034799,0.000634,3,4,0.475004,0.474371,P2PKH,W000841,W001713,14,314.172,12,4,2,2,synthetic_normal,normal
TX10001778,2026-06-26 19:25:00,875412,177,W000910,W001048,0.424057,0.421818,0.00224,1,1,0.424057,0.421818,P2WPKH,W000910,W001048,14,213.423,4,4,2,2,synthetic_normal,normal
TX10007800,2026-06-26 19:29:00,875412,177,W001387|W001446,W001506|W001638|W000581|W000502,0.068527|0.714495,0.032563|0.019966|0.418558|0.309993,0.001942,2,4,0.783022,0.78108,P2WSH,W001387,W001506,11,246.653,1,2,2,1,synthetic_normal,normal
TX10000564,2026-06-26 19:40:00,875414,177,W002286|W000601|W002468|W002497,W000935|W002010|W002059|W000705|W000806|W000051|W002335|W001093|W000637,0.706219|0.459540|0.269429|1.134093,0.077899|1.052962|0.050491|0.183534|0.272722|0.293773|0.226024|0.289956|0.053460,0.068459,4,9,2.569281,2.500821,P2WPKH,W002286,W000935,169,0.643,190,23,4,8,synthetic_anomalous,high_frequency
TX10001953,2026-06-26 20:03:00,875416,177,W000609|W000534|W000267,W001193|W002124,0.439791|0.037539|0.057544,0.311247|0.221844,0.001783,3,2,0.534874,0.53309,P2SH,W000609,W001193,3,17.868,18,3,1,2,synthetic_normal,normal
TX10009696,2026-06-26 21:07:00,875422,177,W000403,W001566|W001732|W000741|W001000,0.152792,0.010575|0.050028|0.035360|0.056237,0.000592,1,4,0.152792,0.152201,P2PKH,W000403,W001566,1,149.14,2,2,1,2,synthetic_normal,normal
TX10002639,2026-06-26 21:11:00,875423,177,W002235|W000245,W001859|W001895|W000495|W001439,0.182376|0.666798,0.140816|0.064475|0.597452|0.044524,0.001908,2,4,0.849174,0.847266,P2PKH,W002235,W001859,14,307.777,5,4,1,2,synthetic_normal,normal
TX10004555,2026-06-26 21:29:00,875424,177,W001686|W002105,W000124,0.220501|0.093452,0.310186,0.003766,2,1,0.313953,0.310186,P2SH,W001686,W000124,12,193.448,7,1,2,1,synthetic_normal,normal
TX10006085,2026-06-26 21:48:00,875426,177,W000584|W000766|W000963,W001380|W001950|W002484,0.030716|0.107801|0.136837,0.160351|0.092422|0.019817,0.002765,3,3,0.275354,0.27259,P2PKH,W000584,W001380,14,287.772,14,3,2,2,synthetic_normal,normal
TX10009122,2026-06-26 22:16:00,875429,177,W001983|W000202,W000537,0.159545|0.173894,0.329557,0.003883,2,1,0.333439,0.329557,P2SH,W001983,W000537,7,189.214,18,1,1,2,synthetic_normal,normal
TX10000840,2026-06-26 22:40:00,875432,177,W002400|W001837|W001486|W000430|W001032|W000935|W000754,W001583|W002210|W001214|W001019|W000858|W002373|W001239|W001910|W001544,0.220393|0.581390|1.566502|0.358275|0.183181|0.708173|0.440421,0.162633|0.143569|0.309585|1.117953|0.591144|0.631618|0.149501|0.540915|0.358812,0.052605,7,9,4.058334,4.005729,P2WPKH,W002400,W001583,168,0.622,54,34,5,4,synthetic_anomalous,rapid_chain
TX10008314,2026-06-26 23:35:00,875437,177,W001883,W001678,1.124283,1.123851,0.000432,1,1,1.124283,1.123851,P2WSH,W001883,W001678,9,53.154,7,2,2,1,synthetic_normal,normal
TX10009774,2026-06-26 23:39:00,875437,177,W002500|W000704|W002024,W002021,0.110345|0.228519|0.040148,0.375773,0.003239,3,1,0.379012,0.375773,P2SH,W002500,W002021,8,189.159,9,1,1,2,synthetic_normal,normal
TX10003644,2026-06-27 00:19:00,875441,177,W000849|W001754,W001586|W000160|W002055|W001371,0.037154|0.280599,0.106460|0.049514|0.108507|0.051468,0.001805,2,4,0.317754,0.315948,P2WSH,W000849,W001586,4,136.172,9,1,1,1,synthetic_normal,normal
TX10002907,2026-06-27 00:44:00,875444,177,W000497|W000203|W002311,W001205|W001121|W001583|W000797,0.017522|0.121359|0.263008,0.008505|0.014145|0.138795|0.237891,0.002551,3,4,0.401888,0.399337,P2WSH,W000497,W001205,3,148.664,4,3,2,2,synthetic_normal,normal
TX10005250,2026-06-27 00:56:00,875445,177,W000802|W001496|W000793,W001935|W000042|W002264|W000073,0.077003|0.071145|0.015260,0.052982|0.004332|0.033675|0.068450,0.003969,3,4,0.163407,0.159439,P2SH,W000802,W001935,8,226.775,1,1,2,2,synthetic_normal,normal
TX10001420,2026-06-27 01:02:00,875446,177,W000949|W000487|W002209,W000450|W001187|W000893|W002015,0.007993|0.536087|0.539375,0.137829|0.488442|0.009709|0.444506,0.002971,3,4,1.083456,1.080485,P2PKH,W000949,W000450,3,255.49,8,2,1,2,synthetic_normal,normal
TX10004072,2026-06-27 01:38:00,875449,177,W002022|W001472,W002263|W000444|W000789|W001382,0.117758|0.672418,0.004771|0.019250|0.000769|0.765154,0.000233,2,4,0.790176,0.789944,P2WPKH,W002022,W002263,3,239.064,9,4,2,1,synthetic_normal,normal
TX10008594,2026-06-27 02:02:00,875452,177,W002109,W000292|W001935|W001331,0.350969,0.056832|0.219605|0.072882,0.00165,1,3,0.350969,0.349319,P2PKH,W002109,W000292,9,43.327,6,1,1,1,synthetic_normal,normal
TX10007221,2026-06-27 02:14:00,875453,177,W000402|W000610,W000957|W001420|W001268,0.015180|0.186619,0.149615|0.002553|0.046504,0.003127,2,3,0.201799,0.198672,P2WSH,W000402,W000957,4,132.457,14,3,2,2,synthetic_normal,normal
TX10003299,2026-06-27 03:18:00,875459,177,W001089|W002497|W000446,W000758|W001652|W000318|W000595,1.162104|0.108745|1.599271,1.702510|0.058906|0.806319|0.298547,0.003838,3,4,2.87012,2.866282,P2SH,W001089,W000758,4,16.255,5,3,1,1,synthetic_normal,normal
TX10003804,2026-06-27 03:29:00,875460,177,W002071,W000830|W001337|W000972,0.211353,0.061650|0.118561|0.030454,0.000688,1,3,0.211353,0.210665,P2SH,W002071,W000830,13,73.577,5,3,1,2,synthetic_normal,normal
TX10008151,2026-06-27 03:53:00,875463,177,W001340|W001978,W001942,0.103368|0.314308,0.414174,0.003502,2,1,0.417676,0.414174,P2WPKH,W001340,W001942,4,78.519,16,3,2,1,synthetic_normal,normal
TX10006403,2026-06-27 03:55:00,875463,177,W001898|W000936|W001783,W002301,0.033195|0.161391|0.310680,0.505070,0.000196,3,1,0.505266,0.50507,P2WPKH,W001898,W002301,8,86.765,4,2,1,2,synthetic_normal,normal
TX10000804,2026-06-27 04:49:00,875468,177,W001497|W002296|W000427|W000892,W000626|W000595|W001107|W002011|W001429|W001326|W000927,1.104511|1.317032|3.593406|0.288307,0.027949|0.386878|1.872141|1.306940|0.270285|0.074496|2.302089,0.06248,4,7,6.303257,6.240777,P2WPKH,W001497,W000626,183,1.974,85,21,6,8,synthetic_anomalous,high_frequency
TX10008380,2026-06-27 04:52:00,875469,177,W000686|W000449|W002451,W000018,0.025102|0.129729|0.482529,0.636759,0.000601,3,1,0.637359,0.636759,P2SH,W000686,W000018,1,82.467,2,3,2,2,synthetic_normal,normal
TX10004527,2026-06-27 05:14:00,875471,177,W002003|W001558|W001933,W001959|W001888|W000823,0.040819|0.204763|0.022268,0.129051|0.117826|0.017503,0.00347,3,3,0.26785,0.26438,P2PKH,W002003,W001959,7,283.688,11,2,1,1,synthetic_normal,normal
TX10004718,2026-06-27 05:55:00,875475,177,W002365|W000716|W000396,W001420|W002464|W002061,0.116248|0.046141|0.104790,0.017783|0.209576|0.037206,0.002613,3,3,0.267179,0.264566,P2WPKH,W002365,W001420,6,301.695,8,2,1,1,synthetic_normal,normal
TX10001443,2026-06-27 06:37:00,875479,177,W000045|W000461,W001221|W000306|W001860,0.006444|0.630224,0.145403|0.162368|0.327638,0.001259,2,3,0.636668,0.63541,P2SH,W000045,W001221,2,61.791,14,3,2,2,synthetic_normal,normal
